 r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 0,0,0,1389248,45432,950956,0,0,0,0,642,324,14,16,70,0,0

 0,0,0,1389248,45432,950956,0,0,0,0,783,337,12,14,74,0,0

 0,0,0,1389248,45440,950960,0,0,0,12,950,338,9,10,80,0,0

 1,0,0,1388864,45440,950960,0,0,0,0,887,321,8,10,81,0,0

 2,0,0,1388800,45440,950960,0,0,0,0,983,358,9,13,77,0,0

 0,0,0,1389248,45440,950964,0,0,0,0,854,323,7,10,83,0,0

 0,0,0,1388996,45440,950964,0,0,0,0,762,299,8,6,85,0,0

 0,0,0,1388996,45448,950964,0,0,0,12,927,363,9,11,80,0,0

 0,0,0,1388996,45448,950968,0,0,0,0,957,329,8,13,78,0,0

 0,0,0,1388996,45448,950968,0,0,0,0,978,337,9,8,82,0,0

 0,0,0,1388996,45448,950968,0,0,0,0,768,312,7,8,85,0,0

 0,0,0,1388996,45448,950972,0,0,0,0,839,343,9,9,82,0,0

 0,0,0,1388996,45456,950972,0,0,0,12,725,309,9,5,86,0,0

 0,0,0,1388868,45456,950976,0,0,0,0,961,338,7,12,81,0,0

 0,0,0,1388996,45456,950976,0,0,0,36,858,323,8,9,83,0,0

 0,0,0,1388996,45456,950976,0,0,0,0,893,541,8,12,79,0,0

 0,0,0,1388996,45456,950980,0,0,0,0,727,286,5,5,90,0,0

 0,0,0,1388996,45464,950972,0,0,0,24,877,349,7,10,82,1,0

 1,0,0,1388996,45464,950980,0,0,0,0,798,306,7,9,84,0,0

 0,0,0,1388996,45464,950984,0,0,0,0,901,367,7,11,82,0,0

 0,0,0,1388996,45464,950984,0,0,0,0,740,346,10,6,84,0,0

 0,0,0,1388996,45464,950984,0,0,0,0,459,189,4,2,94,0,0

 0,0,0,1388996,45464,950984,0,0,0,0,485,191,6,0,94,0,0

 0,0,0,1388996,45472,950980,0,0,0,12,437,231,8,1,91,0,0

 0,0,0,1388996,45472,950984,0,0,0,0,476,183,7,1,92,0,0

 0,0,0,1388996,45472,950984,0,0,0,0,499,217,6,0,94,0,0

 0,0,0,1388996,45472,950984,0,0,0,0,475,200,7,2,91,0,0

 0,0,0,1388996,45472,950984,0,0,0,0,474,194,6,1,93,0,0

 0,0,0,1388996,45472,950984,0,0,0,16,461,206,7,0,93,0,0

 1,0,0,1388996,45472,950984,0,0,0,0,493,185,6,0,94,0,0

 0,0,0,1388996,45472,950984,0,0,0,0,484,201,6,1,93,0,0

 0,0,0,1388996,45472,950984,0,0,0,0,489,209,6,1,93,0,0

 2,0,0,1388728,45472,950984,0,0,0,0,484,241,19,1,80,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,523,382,12,1,87,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,447,208,7,1,92,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,475,209,5,0,95,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,473,166,6,0,94,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,452,213,7,1,92,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,472,183,7,1,92,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,491,212,7,1,92,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,465,193,4,2,94,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,441,188,5,0,95,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,473,232,9,1,90,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,476,191,6,1,93,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,499,185,5,0,95,0,0

 0,0,0,1388728,45472,950984,0,0,0,12,475,424,9,2,89,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,466,183,7,0,93,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,516,274,5,0,95,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,505,197,6,1,93,0,0

 0,0,0,1388728,45472,950984,0,0,0,0,432,186,6,0,94,0,0
