 r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 3,0,0,1385664,45452,952848,0,0,0,0,1127,421,6,29,64,0,0

 0,0,0,1386336,45452,952852,0,0,0,0,1059,365,12,27,61,0,0

 0,0,0,1386368,45452,952852,0,0,0,0,735,327,7,13,80,0,0

 0,0,0,1386336,45460,952848,0,0,0,76,1412,410,7,40,53,0,0

 0,0,0,1386336,45460,952856,0,0,0,8,1216,504,9,46,45,0,0

 0,0,0,1386368,45460,952860,0,0,0,0,1157,423,6,39,55,0,0

 3,0,0,1385984,45460,952860,0,0,0,0,1173,399,6,37,57,0,0

 0,0,0,1386368,45460,952860,0,0,0,0,1349,386,10,35,54,0,0

 0,0,0,1386368,45468,952856,0,0,0,12,1249,506,7,48,44,0,0

 2,0,0,1385920,45468,952864,0,0,0,0,1107,361,7,27,66,0,0

 0,0,0,1386336,45468,952868,0,0,0,0,1438,484,12,52,36,0,0

 2,0,0,1386176,45468,952868,0,0,0,0,1358,438,7,42,51,0,0

 0,0,0,1386368,45468,952868,0,0,0,0,900,389,13,26,62,0,0

 3,0,0,1385952,45468,952872,0,0,0,0,1279,421,8,42,51,0,0

 0,0,0,1386368,45476,952872,0,0,0,12,1043,418,10,32,58,0,0

 0,0,0,1386368,45476,952876,0,0,0,0,1281,467,12,46,43,0,0

 3,0,0,1386240,45476,952876,0,0,0,0,1298,390,8,30,61,0,0

 3,0,0,1386368,45476,952876,0,0,0,0,1216,377,9,47,44,0,0

 4,0,0,1385472,45476,952880,0,0,0,0,880,362,15,70,15,0,0

 1,0,0,1386368,45484,952880,0,0,0,12,815,372,16,72,12,0,0

 2,0,0,1385888,45484,952884,0,0,0,0,1104,405,12,48,39,0,0

 2,0,0,1385984,45484,952884,0,0,0,0,1111,460,14,51,35,0,0

 0,0,0,1386368,45484,952888,0,0,0,0,1323,405,11,49,40,0,0

 0,0,0,1386368,45484,952888,0,0,0,0,1219,451,15,44,42,0,0

 1,0,0,1386368,45492,952888,0,0,0,12,1077,423,8,33,59,0,0

 2,0,0,1386336,45492,952892,0,0,0,0,898,370,7,26,67,0,0

 4,0,0,1386144,45492,952892,0,0,0,0,1370,467,12,46,42,0,0

 3,0,0,1386304,45492,952896,0,0,0,0,1144,388,11,37,53,0,0

 1,0,0,1386368,45492,952896,0,0,0,0,1420,408,5,45,50,0,0

 1,0,0,1386368,45500,952896,0,0,0,12,819,393,9,19,72,0,0

 1,0,0,1386368,45500,952896,0,0,0,0,434,206,7,1,92,0,0

 0,0,0,1386368,45500,952896,0,0,0,0,462,176,6,0,94,0,0

 1,0,0,1386368,45500,952896,0,0,0,0,470,211,9,1,90,0,0

 1,0,0,1386368,45500,952896,0,0,0,0,459,186,4,2,94,0,0

 1,0,0,1386368,45508,952888,0,0,0,64,487,232,7,2,91,0,0

 1,0,0,1386368,45508,952900,0,0,0,0,487,194,5,1,94,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,494,182,8,0,92,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,446,206,8,1,91,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,472,195,7,1,92,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,480,208,12,1,87,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,481,222,7,0,93,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,440,184,5,1,94,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,440,188,7,0,93,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,472,199,7,1,92,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,469,205,6,0,94,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,454,215,9,0,91,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,469,191,5,0,95,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,447,184,6,0,94,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,474,223,8,2,90,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,472,212,9,0,91,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,460,205,6,1,93,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,450,193,8,1,91,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,471,196,6,0,94,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,479,187,7,1,92,0,0

 0,0,0,1386368,45508,952900,0,0,0,12,481,216,8,0,92,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,458,198,5,1,94,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,481,226,9,1,90,0,0

 0,0,0,1386368,45508,952900,0,0,0,0,474,189,7,1,92,0,0
